feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACRBP,0.17946267,1.3636097575747401,1.7654838821221868,0.7723716831306459,0.43989432026548725,,12
ACRV1,0.024286771,-0.6105962667892455,6.796011401264322,-0.08984626875046897,0.9284093796972668,,11
ACSBG1,1.0090044,-0.664653498144381,1.187794554469194,-0.5595694100832141,0.5757731748575201,,15
ACSBG2,1.201143,0.1976075057643161,0.6971885795963622,0.2834348002067405,0.7768435549215068,,19
ACSF2,1.8533462,1.2917009745457058,0.8734185568667177,1.4789025998938299,0.13916634839777695,,17
ACSF3,3.9946532,-0.1899985011344266,0.3472393831401651,-0.5471686403086733,0.5842628786627531,0.821935079100758,16
ACSL1,9.403877,0.34161851373278584,0.46852926953866686,0.7291295036255845,0.4659224487382895,0.7497941857175273,4
ACSL3,12.547424,-0.5344508892379001,0.23385564080961618,-2.285388059862969,0.022290083509132176,0.1791744098227827,2
ACSL3-AS1,0.012809449,-0.6313151977212748,6.795745190974339,-0.09289859757539849,0.9259841199036245,,2
ACSL4,9.362611,-0.6831695761441212,0.27501547977497165,-2.484113173204349,0.012987452527225232,0.13838947759142647,X
ACSL5,1.3497878,-0.4237861572315297,0.8143316190411211,-0.5204098027417131,0.6027779791584964,,10
ACSL6,0.009209608,-0.0343703346089389,6.738474390923902,-0.005100610704291248,0.9959303191146799,,5
ACSL6-AS1,0.036071658,0.5229904764320791,4.892681140193772,0.10689240959024898,0.9148743349594508,,5
ACSM1,13.109695,-0.9147854263783519,0.8297385823777113,-1.1024983600942468,0.2702450710519285,0.5946993197937811,16
ACSM2A,0.033321965,-0.668555078103513,6.655306600064154,-0.10045443707988877,0.9199835537427639,,16
ACSM2B,0.016788417,-0.6235799433985499,6.795900209617607,-0.09175825485430983,0.9268901118830137,,16
ACSM3,75.68889,-0.9106226571051963,0.9527594421034915,-0.9557739518117332,0.3391864511159326,0.6573993172200789,16
ACSM4,0.20383802,0.45235167883668614,3.0895790708084228,0.14641207377104717,0.8835960965291745,,12
ACSM5,2.2588582,-0.24645830588497183,0.6808671030817025,-0.36197710943804756,0.7173691362050075,0.8869725462247877,16
ACSM6,0.70002437,2.398720387056415,1.6182911574801728,1.4822551405344397,0.13827241967126416,,10
ACSS1,8.154689,0.061580140828170815,0.3559755516869752,0.17298980375573914,0.8626594422193259,0.948186729802166,20
ACSS2,6.503702,-0.9626507373368992,0.3355677899120785,-2.868722107056585,0.0041213372218026735,0.08308584005337903,20
ACSS3,14.946479,0.0817973792658663,0.3852262813195374,0.21233592626567718,0.8318449692845801,0.9360439442584148,12
ACTA1,36.358006,-1.3597589590441952,0.7964974694716007,-1.7071729806577591,0.08778990548693315,0.3543159479811257,1
ACTA2,5.6848264,0.2578518561655183,0.33957457842570254,0.7593379261808764,0.4476504356194937,0.7377291405719686,10
ACTB,23.09733,-0.6232581376106777,0.306489521471712,-2.0335381601886264,0.04199818230840573,0.2502780567934253,7
ACTC1,41.091774,-0.22929904857907527,0.6763507565214972,-0.33902386648958704,0.7345917508924911,0.8956489976150681,15
ACTG1,20.63178,-0.7107214691883796,0.280444647841621,-2.53426647525024,0.011268300543985728,0.1308009592611601,17
